trade_id,order_id,timestamp,exchange,user_id,pair,side,order_type,maker_taker,price,amount,value_quote,fee_rate,fee_amount,fee_currency,filled_percent,is_margin,wallet_before_quote,wallet_after_quote,note
t00000283,o1000000282,13:41.2,Binance,user_03635,ETH/USDT,sell,limit,taker,7741.8532,768.5836451,5950261.752,0.00169308,10074.26917,USDT,100,FALSE,6010.38,-5954325.64,
t00000284,o1000000283,19:41.2,Bitstamp,user_04927,BNB/USDT,sell,market,taker,47236.8406,226.2801673,10688760.19,0.00134181,14342.28531,USDT,100,FALSE,7644.66,-10695457.82,
t00000285,o1000000284,09:41.2,Binance,user_04343,XRP/USDT,sell,market,taker,36826.8931,692.3573826,25497371.32,0.00150514,38377.11346,USDT,100,FALSE,4020.48,-25531727.95,
t00000286,o1000000285,29:41.2,Gemini,user_04121,ETH/USDT,sell,market,maker,44149.7497,233.3404893,10301924.2,0.00028493,2935.327262,USDT,100,FALSE,7885.96,-10296973.57,
t00000287,o1000000286,11:41.2,Bitstamp,user_01581,ADA/USDT,buy,limit,maker,10132.0304,625.3339167,6335902.254,0.00086998,5512.108243,USDT,100,FALSE,4894.9,-6336519.46,
t00000288,o1000000287,12:41.2,Gemini,user_01869,BTC/USDT,sell,market,maker,29379.4998,747.0807964,21948860.11,0.00039186,8600.880322,USDT,100,FALSE,5357.66,-21952103.33,
t00000289,o1000000288,45:41.2,Kraken,user_02909,LTC/USDT,sell,limit,maker,35057.1292,218.7217018,7667754.958,0.00035597,2729.490732,USDT,100,FALSE,6832.92,-7663651.53,
t00000290,o1000000289,31:41.2,Bitstamp,user_00881,ETH/USDT,buy,limit,maker,34005.7542,59.95270143,2038736.828,0.00060393,1231.254333,USDT,100,FALSE,1165.23,-2038802.85,
t00000291,o1000000290,03:41.2,Kraken,user_04619,BTC/USDT,buy,market,taker,20407.8805,130.9824333,2673073.846,0.00206714,5525.617869,USDT,100,FALSE,6885.95,-2671713.51,
t00000292,o1000000291,16:41.2,Binance,user_02287,XRP/USDT,buy,limit,maker,770.2369,606.0009073,466764.2602,0.00024956,116.4856888,USDT,100,FALSE,6567.27,-460313.48,
t00000293,o1000000292,32:41.2,Binance,user_01732,BTC/USDT,sell,limit,taker,29146.5114,849.4479118,24758443.24,0.00197673,48940.75751,USDT,100,FALSE,3788.62,-24803595.38,
t00000294,o1000000293,18:41.2,Bitstamp,user_04967,LTC/USDT,buy,limit,maker,12655.4504,45.00637127,569575.8993,0.00029537,168.2356334,USDT,100,FALSE,1772.15,-567971.98,
t00000295,o1000000294,43:41.2,Bitstamp,user_02041,ETH/USDT,sell,limit,maker,22512.9872,734.1539175,16527997.75,0.00022917,3787.721244,USDT,100,FALSE,1818.42,-16529967.05,
t00000296,o1000000295,50:41.2,Gemini,user_04002,ADA/USDT,sell,market,maker,47879.072,341.3252328,16342335.39,0.0002422,3958.113633,USDT,100,FALSE,9309.01,-16336984.5,
t00000297,o1000000296,25:41.2,Gemini,user_03438,DOT/USDT,buy,market,maker,19952.0664,478.5335846,9547733.855,0.00086733,8281.036005,USDT,100,FALSE,7203.51,-9548811.38,
t00000298,o1000000297,17:41.2,Kraken,user_01805,XRP/USDT,buy,limit,maker,41990.1604,928.8602613,39002991.36,0.00029438,11481.7006,USDT,100,FALSE,2143.92,-39012329.14,
t00000299,o1000000298,30:41.2,Bitstamp,user_04252,ETH/USDT,sell,limit,taker,9427.436,331.978185,3129703.093,0.00106896,3345.527418,USDT,100,FALSE,4210.51,-3128838.11,
t00000300,o1000000299,12:41.2,Binance,user_00386,LTC/USDT,buy,market,taker,33623.1887,465.3422806,15646291.31,0.00203559,31849.43413,USDT,100,FALSE,6332.35,-15671808.39,
t00000301,o1000000300,35:41.2,Gemini,user_00499,XRP/USDT,sell,limit,taker,48850.3592,13.69227794,668872.6956,0.0007941,531.1518076,USDT,100,FALSE,8520.15,-660883.7,
t00000302,o1000000301,42:41.2,Gemini,user_01249,SOL/USDT,buy,market,maker,5095.1041,81.60790402,415800.7664,0.00040993,170.4492082,USDT,100,FALSE,1392.95,-414578.27,
t00000303,o1000000302,07:41.2,Binance,user_02784,BTC/USDT,buy,limit,maker,416.493,258.5990052,107704.6755,0.00053737,57.87726146,USDT,100,FALSE,3129.7,-104632.85,
t00000304,o1000000303,43:41.2,Gemini,user_02922,DOT/USDT,buy,limit,taker,21679.4228,27.8619623,604031.2607,0.00227392,1373.518764,USDT,100,FALSE,9007.74,-596397.04,
t00000305,o1000000304,21:41.2,Kraken,user_00405,LTC/USDT,sell,market,maker,4631.7278,631.3790123,2924375.724,0.00055926,1635.486367,USDT,100,FALSE,1082.49,-2924928.72,
t00000306,o1000000305,47:41.2,Bitstamp,user_04749,SOL/USDT,buy,market,maker,37419.3433,426.4040928,15955761.13,0.00066209,10564.14989,USDT,100,FALSE,2812.59,-15963512.69,
t00000307,o1000000306,04:41.2,Binance,user_04360,BNB/USDT,sell,market,taker,45727.4759,548.1497213,25065503.17,0.00127461,31948.74099,USDT,100,FALSE,9631.22,-25087820.69,
t00000308,o1000000307,30:41.2,Bitstamp,user_02675,ETH/USDT,sell,market,maker,21701.3316,174.6554394,3790255.607,0.00046594,1766.031697,USDT,100,FALSE,6520.62,-3785501.02,
t00000309,o1000000308,05:41.2,Gemini,user_02685,ADA/USDT,sell,limit,taker,12935.9528,295.9390701,3828253.843,0.00092795,3552.428153,USDT,100,FALSE,3355.04,-3828451.23,
t00000310,o1000000309,43:41.2,Gemini,user_00619,XRP/USDT,sell,market,maker,21720.4487,663.8278366,14418638.47,0.0002853,4113.637556,USDT,100,FALSE,1602.92,-14421149.19,
t00000311,o1000000310,19:41.2,Binance,user_01780,BTC/USDT,buy,limit,taker,36172.5292,965.3030706,34917453.51,0.00158745,55429.71157,USDT,100,FALSE,1253.72,-34971629.5,
t00000312,o1000000311,28:41.2,Kraken,user_00911,XRP/USDT,sell,market,maker,453.2036,50.42626943,22853.36684,0.0002796,6.38980137,USDT,100,FALSE,3202.71,-19657.05,
t00000313,o1000000312,28:41.2,Coinbase Pro,user_00816,DOT/USDT,sell,market,maker,29472.9047,890.385417,26242244.54,0.00081328,21342.29264,USDT,100,FALSE,8933.37,-26254653.46,
t00000314,o1000000313,13:41.2,Binance,user_00034,ETH/USDT,buy,limit,taker,30664.7776,576.8854325,17690063.49,0.00239878,42434.57049,USDT,100,FALSE,4743.22,-17727754.84,
t00000315,o1000000314,00:41.2,Coinbase Pro,user_02039,XRP/USDT,sell,market,maker,31884.5935,563.9239276,17980485.2,0.00097606,17550.03238,USDT,100,FALSE,7483,-17990552.23,
t00000316,o1000000315,20:41.2,Coinbase Pro,user_03961,BTC/USDT,buy,market,maker,12101.483,500.2835324,6054172.663,0.00089206,5400.685266,USDT,100,FALSE,9264.57,-6050308.78,
t00000317,o1000000316,23:41.2,Kraken,user_04301,ETH/USDT,sell,market,taker,35702.7791,69.40339196,2477893.972,0.00236191,5852.562551,USDT,100,FALSE,4672.36,-2479074.17,
t00000318,o1000000317,54:41.2,Coinbase Pro,user_00017,XRP/USDT,buy,market,maker,4570.0286,89.88595297,410781.3758,0.00076069,312.4772848,USDT,100,FALSE,2721.5,-408372.35,
t00000319,o1000000318,51:41.2,Coinbase Pro,user_03395,ADA/USDT,sell,limit,taker,9963.9172,600.9159965,5987477.234,0.00118554,7098.39376,USDT,100,FALSE,5654.06,-5988921.57,
t00000320,o1000000319,36:41.2,Kraken,user_01457,LTC/USDT,buy,limit,maker,43873.5636,340.9651619,14959356.71,0.00070462,10540.66193,USDT,100,FALSE,9172.75,-14960724.63,
t00000321,o1000000320,47:41.2,Coinbase Pro,user_03544,ETH/USDT,sell,market,maker,36936.2882,917.2688939,33880508.22,0.00056452,19126.2245,USDT,100,FALSE,8239.37,-33891395.08,
t00000322,o1000000321,36:41.2,Coinbase Pro,user_00338,LTC/USDT,sell,market,maker,687.7708,406.5964715,279645.1804,0.00058561,163.7630141,USDT,100,FALSE,1592.47,-278216.47,
t00000323,o1000000322,04:41.2,Coinbase Pro,user_02349,BNB/USDT,buy,market,maker,12419.1888,143.2900259,1779545.885,0.00080622,1434.705483,USDT,100,FALSE,7233.16,-1773747.43,
t00000324,o1000000323,23:41.2,Binance,user_03038,ETH/USDT,buy,limit,taker,10720.7169,714.7216863,7662328.861,0.00190971,14632.82605,USDT,100,FALSE,6147.08,-7670814.61,
t00000325,o1000000324,47:41.2,Binance,user_01781,ADA/USDT,buy,limit,maker,13540.681,293.3604879,3972300.785,0.00045443,1805.132646,USDT,100,FALSE,9167.17,-3964938.75,
t00000326,o1000000325,35:41.2,Binance,user_04369,LTC/USDT,buy,limit,taker,12378.3647,525.4750527,6504521.842,0.00090456,5883.730278,USDT,100,FALSE,2102.33,-6508303.24,
t00000327,o1000000326,52:41.2,Kraken,user_04428,SOL/USDT,sell,limit,maker,3126.7835,697.8358072,2181981.488,0.00024498,534.5418248,USDT,100,FALSE,5806.33,-2176709.7,
t00000328,o1000000327,34:41.2,Gemini,user_04610,BTC/USDT,sell,market,maker,22947.2964,900.2651086,20658650.28,0.00058851,12157.82228,USDT,100,FALSE,8915.16,-20661892.95,
t00000329,o1000000328,06:41.2,Coinbase Pro,user_01630,SOL/USDT,buy,market,maker,36636.8074,792.1932729,29023432.36,0.00093024,26998.75772,USDT,100,FALSE,4690.21,-29045740.91,
t00000330,o1000000329,33:41.2,Coinbase Pro,user_02703,XRP/USDT,sell,market,maker,30336.7829,676.3643043,20518717.06,0.00068829,14122.82776,USDT,100,FALSE,5337.95,-20527501.94,
t00000331,o1000000330,28:41.2,Kraken,user_02534,ADA/USDT,buy,limit,taker,33643.747,679.6363861,22865514.62,0.00161751,36985.19856,USDT,100,FALSE,1634.15,-22900865.67,
t00000332,o1000000331,08:41.2,Coinbase Pro,user_01756,SOL/USDT,buy,market,taker,4057.9184,945.9251848,3838487.212,0.00124012,4760.184762,USDT,100,FALSE,3503.29,-3839744.11,
t00000333,o1000000332,44:41.2,Binance,user_00169,ETH/USDT,sell,limit,taker,47574.5598,295.8311393,14074036.23,0.00097228,13683.90394,USDT,100,FALSE,3920.56,-14083799.57,
t00000334,o1000000333,49:41.2,Gemini,user_01046,XRP/USDT,sell,limit,taker,41924.6724,1.12208308,47042.96553,0.00121241,57.03536184,USDT,100,FALSE,9506.1,-37593.9,
t00000335,o1000000334,25:41.2,Bitstamp,user_00178,XRP/USDT,sell,market,maker,40254.6134,271.9618399,10947718.72,0.00064737,7087.22467,USDT,100,FALSE,3544.01,-10951261.94,
t00000336,o1000000335,23:41.2,Coinbase Pro,user_00651,SOL/USDT,sell,market,taker,41149.2788,217.8992007,8966394.96,0.00206136,18482.96792,USDT,100,FALSE,5147.82,-8979730.11,
t00000337,o1000000336,49:41.2,Binance,user_01574,BNB/USDT,sell,market,taker,46635.5591,661.8379668,30865183.61,0.00167139,51587.75924,USDT,100,FALSE,7041.74,-30909729.63,
t00000338,o1000000337,38:41.2,Bitstamp,user_04153,SOL/USDT,sell,limit,maker,27212.9262,633.7152627,17245246.67,0.00021282,3670.133397,USDT,100,FALSE,2459.65,-17246457.16,
t00000339,o1000000338,37:41.2,Gemini,user_00865,BNB/USDT,sell,limit,maker,10014.5008,593.4654481,5943260.205,0.00097095,5770.608496,USDT,100,FALSE,5377.98,-5943652.83,
t00000340,o1000000339,32:41.2,Bitstamp,user_01983,ADA/USDT,buy,market,maker,30839.372,16.25328078,501240.9722,0.00050159,251.4174592,USDT,100,FALSE,7646.85,-493845.54,
t00000341,o1000000340,15:41.2,Binance,user_02535,BTC/USDT,buy,market,maker,37144.2032,728.7807667,27069980.89,0.00068257,18477.15685,USDT,100,FALSE,8801.7,-27079656.34,
t00000342,o1000000341,27:41.2,Bitstamp,user_02908,SOL/USDT,buy,limit,taker,36896.0007,323.5371772,11937227.92,0.00237975,28407.61813,USDT,100,FALSE,6636.33,-11958999.2,
t00000343,o1000000342,03:41.2,Kraken,user_02033,DOT/USDT,buy,market,taker,26072.6905,665.0593385,17339886.3,0.00184732,32032.31875,USDT,100,FALSE,7021.48,-17364897.13,
t00000344,o1000000343,35:41.2,Bitstamp,user_01522,BNB/USDT,buy,limit,maker,3423.4017,556.5828627,1905406.718,0.00094605,1802.610026,USDT,100,FALSE,2136.55,-1905072.78,
t00000345,o1000000344,03:41.2,Coinbase Pro,user_04740,SOL/USDT,sell,limit,maker,18555.9614,342.7374981,6359823.785,0.00066053,4200.854405,USDT,100,FALSE,9511.99,-6354512.65,
t00000346,o1000000345,37:41.2,Coinbase Pro,user_02830,LTC/USDT,buy,market,maker,46038.37,134.5849213,6196070.405,0.00030089,1864.335624,USDT,100,FALSE,2193.17,-6195741.57,
t00000347,o1000000346,18:41.2,Kraken,user_01722,ETH/USDT,buy,market,taker,29222.6533,94.42795347,2759435.346,0.00089512,2470.025767,USDT,100,FALSE,7972.06,-2753933.31,
t00000348,o1000000347,09:41.2,Binance,user_04741,DOT/USDT,buy,market,taker,26916.828,831.5200179,22381881.3,0.00227668,50956.38152,USDT,100,FALSE,3383.35,-22429454.33,
t00000349,o1000000348,41:41.2,Coinbase Pro,user_04497,DOT/USDT,buy,market,maker,13443.0413,918.3983581,12346067.06,0.00052513,6483.290194,USDT,100,FALSE,9402.34,-12343148.01,
t00000350,o1000000349,59:41.2,Gemini,user_02766,BNB/USDT,buy,limit,maker,18422.7618,649.7915489,11970954.92,0.00090387,10820.18703,USDT,100,FALSE,7479.64,-11974295.47,
t00000351,o1000000350,40:41.2,Coinbase Pro,user_03973,LTC/USDT,buy,limit,taker,44767.3568,103.4430805,4630873.294,0.00162207,7511.600644,USDT,100,FALSE,7784.32,-4630600.57,
t00000352,o1000000351,36:41.2,Coinbase Pro,user_01460,LTC/USDT,buy,limit,maker,33323.3191,402.0331966,13397080.5,0.0009194,12317.27581,USDT,100,FALSE,2971.53,-13406426.25,
t00000353,o1000000352,52:41.2,Binance,user_00577,XRP/USDT,sell,market,maker,39369.4576,728.9419107,28698047.65,0.0006988,20054.1957,USDT,100,FALSE,4987.36,-28713114.48,
t00000354,o1000000353,42:41.2,Bitstamp,user_03842,BNB/USDT,sell,limit,taker,22717.544,779.8230858,17715665.26,0.00240314,42573.22382,USDT,100,FALSE,6560.32,-17751678.17,
t00000355,o1000000354,32:41.2,Coinbase Pro,user_04752,BTC/USDT,buy,market,maker,31512.5458,118.2274401,3725647.621,0.00044775,1668.158722,USDT,100,FALSE,7929.76,-3719386.02,
t00000356,o1000000355,00:41.2,Kraken,user_00400,ETH/USDT,sell,market,taker,12419.5562,0.04071854,505.7061959,0.00167239,0.84573798,USDT,100,FALSE,1935.63,1429.08,
t00000357,o1000000356,22:41.2,Bitstamp,user_04205,ADA/USDT,sell,market,maker,35273.1888,712.1399245,25119446.01,0.00092706,23287.23362,USDT,100,FALSE,9661.29,-25133071.95,
t00000358,o1000000357,03:41.2,Gemini,user_01166,DOT/USDT,sell,market,maker,21380.3529,356.60261,7624289.647,0.00080832,6162.865808,USDT,100,FALSE,9011.99,-7621440.52,
t00000359,o1000000358,11:41.2,Binance,user_04431,ADA/USDT,sell,market,taker,22127.5545,254.4887868,5631214.5,0.00103722,5840.808303,USDT,100,FALSE,3433.14,-5633622.17,
t00000360,o1000000359,31:41.2,Gemini,user_04404,SOL/USDT,buy,market,taker,32466.2916,12.90734081,419053.4905,0.00075845,317.8311199,USDT,100,FALSE,8404.84,-410966.48,
t00000361,o1000000360,32:41.2,Bitstamp,user_01750,SOL/USDT,sell,limit,maker,46814.0629,540.3040038,25293825.62,0.00034724,8783.028007,USDT,100,FALSE,5664.92,-25296943.73,
t00000362,o1000000361,18:41.2,Bitstamp,user_02250,ADA/USDT,sell,market,taker,3200.7853,851.1522239,2724355.526,0.00200199,5454.13252,USDT,100,FALSE,5156.26,-2724653.4,
t00000363,o1000000362,15:41.2,Bitstamp,user_00361,SOL/USDT,sell,limit,maker,41237.2495,957.63207,39490112.6,0.00057933,22877.80693,USDT,100,FALSE,3829.91,-39509160.5,
t00000364,o1000000363,14:41.2,Gemini,user_00671,BTC/USDT,buy,limit,maker,14619.5093,565.7492932,8270977.053,0.00038063,3148.181996,USDT,100,FALSE,6228.72,-8267896.51,
t00000365,o1000000364,49:41.2,Bitstamp,user_02881,LTC/USDT,buy,market,taker,22196.2508,514.4661831,11419220.43,0.00097861,11174.9633,USDT,100,FALSE,7569,-11422826.39,
t00000366,o1000000365,20:41.2,Gemini,user_01127,SOL/USDT,buy,market,maker,1096.1555,85.06553493,93245.05397,0.00023227,21.65802869,USDT,100,FALSE,4698.4,-88568.31,
t00000367,o1000000366,16:41.2,Bitstamp,user_03367,XRP/USDT,buy,market,maker,15052.6534,548.8773128,8262059.949,0.00046094,3808.313913,USDT,100,FALSE,6662.97,-8259205.29,
t00000368,o1000000367,49:41.2,Kraken,user_00556,SOL/USDT,buy,limit,taker,25131.8108,379.9852792,9549718.143,0.00137015,13084.54631,USDT,100,FALSE,7293.82,-9555508.87,
t00000369,o1000000368,48:41.2,Bitstamp,user_03419,ETH/USDT,buy,market,taker,2809.2758,607.1392095,1705621.489,0.00115839,1975.774876,USDT,100,FALSE,7400.1,-1700197.16,
t00000370,o1000000369,06:41.2,Gemini,user_03139,BTC/USDT,buy,limit,maker,24555.0409,388.7324606,9545341.469,0.00098772,9428.124676,USDT,100,FALSE,1467.69,-9553301.9,
t00000371,o1000000370,18:41.2,Coinbase Pro,user_03638,ETH/USDT,sell,market,taker,46355.5679,240.3067205,11139554.5,0.00143333,15966.65765,USDT,100,FALSE,8737.73,-11146783.42,
t00000372,o1000000371,31:41.2,Bitstamp,user_03812,ETH/USDT,sell,market,taker,5270.1082,94.97432558,500524.972,0.00247583,1239.214742,USDT,100,FALSE,5124.28,-496639.91,
t00000373,o1000000372,48:41.2,Coinbase Pro,user_01363,XRP/USDT,sell,limit,taker,38222.1542,314.9252954,12037123.2,0.00080067,9637.763434,USDT,100,FALSE,3361.74,-12043399.23,
t00000374,o1000000373,51:41.2,Kraken,user_04705,BTC/USDT,buy,limit,taker,20483.8478,96.65386784,1979843.118,0.00095593,1892.591432,USDT,100,FALSE,3175.88,-1978559.83,
t00000375,o1000000374,07:41.2,Binance,user_01109,BTC/USDT,buy,market,maker,32758.8581,176.9051819,5795211.749,0.0005404,3131.732429,USDT,100,FALSE,5347.13,-5792996.35,
t00000376,o1000000375,12:41.2,Kraken,user_01377,BNB/USDT,buy,limit,maker,13012.1998,987.3362852,12847417.01,0.00065233,8380.75554,USDT,100,FALSE,8981.48,-12846816.29,
t00000377,o1000000376,50:41.2,Bitstamp,user_02351,BTC/USDT,buy,limit,maker,7975.0334,444.1091159,3541785.032,0.00021681,767.8944129,USDT,100,FALSE,4405.13,-3538147.8,
t00000378,o1000000377,03:41.2,Coinbase Pro,user_04164,BTC/USDT,buy,limit,taker,8023.5505,531.8764478,4267537.539,0.00220559,9412.43812,USDT,100,FALSE,7747.53,-4269202.45,
t00000379,o1000000378,53:41.2,Coinbase Pro,user_03181,BTC/USDT,sell,limit,taker,3525.062,873.6197926,3079563.933,0.00162149,4993.482122,USDT,100,FALSE,1871.37,-3082686.05,
t00000380,o1000000379,43:41.2,Gemini,user_00774,XRP/USDT,sell,limit,taker,9282.7424,995.5689448,9241610.056,0.00164861,15235.81075,USDT,100,FALSE,5284.51,-9251561.36,
t00000381,o1000000380,17:41.2,Coinbase Pro,user_01142,SOL/USDT,buy,market,taker,33211.1371,582.7186222,19352748.05,0.00171087,33110.03606,USDT,100,FALSE,9925.18,-19375932.91,
t00000382,o1000000381,20:41.2,Gemini,user_00529,BNB/USDT,buy,market,taker,44084.5897,812.4756963,35817657.71,0.00100746,36084.85744,USDT,100,FALSE,7933.94,-35845808.63,
t00000383,o1000000382,29:41.2,Binance,user_02025,ETH/USDT,buy,limit,taker,40706.3772,326.9477549,13308858.64,0.00105584,14052.0253,USDT,100,FALSE,2894.76,-13320015.9,
t00000384,o1000000383,00:41.2,Bitstamp,user_00436,BTC/USDT,buy,market,taker,34256.8729,305.7509,10474069.72,0.00127387,13342.6032,USDT,100,FALSE,5512.97,-10481899.35,
t00000385,o1000000384,35:41.2,Gemini,user_02644,DOT/USDT,sell,market,maker,5522.038,402.709694,2223778.233,0.00051038,1134.971935,USDT,100,FALSE,3102.62,-2221810.58,
t00000386,o1000000385,00:41.2,Binance,user_01409,SOL/USDT,buy,limit,maker,14459.7277,672.5105376,9724319.249,0.00086365,8398.408319,USDT,100,FALSE,4686.05,-9728031.61,
t00000387,o1000000386,58:41.2,Coinbase Pro,user_01286,SOL/USDT,buy,market,taker,15490.6889,682.1948673,10567668.46,0.0009094,9610.237697,USDT,100,FALSE,8020.76,-10569257.94,
t00000388,o1000000387,39:41.2,Coinbase Pro,user_03767,ETH/USDT,buy,limit,taker,12498.2223,315.2462823,3940018.115,0.00244621,9638.111713,USDT,100,FALSE,7941.02,-3941715.21,
t00000389,o1000000388,33:41.2,Binance,user_02093,XRP/USDT,buy,limit,taker,25750.5255,133.218592,3430448.751,0.00073957,2537.056983,USDT,100,FALSE,3052.9,-3429932.91,
t00000390,o1000000389,54:41.2,Coinbase Pro,user_03640,ADA/USDT,sell,market,maker,26777.923,632.3999325,16934356.7,0.00095307,16139.62734,USDT,100,FALSE,9300.01,-16941196.32,
t00000391,o1000000390,37:41.2,Binance,user_01563,ADA/USDT,buy,limit,maker,17844.6203,128.3345789,2290081.832,0.00074129,1697.614762,USDT,100,FALSE,6333.11,-2285446.34,
t00000392,o1000000391,06:41.2,Gemini,user_02809,SOL/USDT,buy,limit,taker,17689.781,578.4967233,10233480.34,0.00123499,12638.24589,USDT,100,FALSE,4419.32,-10241699.27,
t00000393,o1000000392,23:41.2,Gemini,user_01160,LTC/USDT,sell,limit,taker,41427.8656,693.4251938,28727125.73,0.00094413,27122.14122,USDT,100,FALSE,5517.42,-28748730.46,
t00000394,o1000000393,13:41.2,Binance,user_00189,LTC/USDT,sell,limit,maker,39464.7478,700.6144903,27649574.16,0.00042045,11625.26346,USDT,100,FALSE,6445.64,-27654753.79,
t00000395,o1000000394,28:41.2,Gemini,user_04940,ETH/USDT,sell,limit,maker,15390.1377,753.4745759,11596077.48,0.00046574,5400.757124,USDT,100,FALSE,6039.01,-11595439.22,
t00000396,o1000000395,46:41.2,Gemini,user_00158,ADA/USDT,buy,market,maker,45689.4653,872.860693,39880538.34,0.00076065,30335.13149,USDT,100,FALSE,5377.65,-39905495.82,
t00000397,o1000000396,25:41.2,Gemini,user_02053,SOL/USDT,buy,market,maker,47640.7744,499.9639924,23818671.77,0.00081225,19346.71614,USDT,100,FALSE,5544.4,-23832474.08,
t00000398,o1000000397,47:41.2,Kraken,user_00519,XRP/USDT,sell,limit,taker,16337.4637,730.251887,11930463.7,0.00238747,28483.62416,USDT,100,FALSE,2587.71,-11956359.61,
t00000399,o1000000398,15:41.2,Bitstamp,user_02723,ADA/USDT,sell,limit,maker,17721.5702,619.1765436,10972780.58,0.00036384,3992.336488,USDT,100,FALSE,8314.6,-10968458.32,
t00000400,o1000000399,13:41.2,Coinbase Pro,user_01150,SOL/USDT,sell,market,maker,25281.9549,186.6480734,4718828.174,0.0008384,3956.265541,USDT,100,FALSE,5875.84,-4716908.6,
t00000401,o1000000400,34:41.2,Kraken,user_01207,SOL/USDT,sell,limit,taker,47056.0701,25.69938797,1209312.202,0.0011382,1376.439148,USDT,100,FALSE,2179.72,-1208508.92,
t00000402,o1000000401,33:41.2,Gemini,user_02764,BTC/USDT,sell,market,maker,43816.0335,284.5485403,12467788.37,0.00025104,3129.913593,USDT,100,FALSE,7895.41,-12463022.88,
t00000403,o1000000402,48:41.2,Binance,user_00225,XRP/USDT,sell,limit,maker,5128.8468,443.039276,2272280.573,0.00050978,1158.363191,USDT,100,FALSE,9392,-2264046.94,
t00000404,o1000000403,21:41.2,Gemini,user_01415,BTC/USDT,buy,limit,maker,19636.8408,617.1097734,12118086.38,0.00042621,5164.849594,USDT,100,FALSE,9525.76,-12113725.47,
t00000405,o1000000404,11:41.2,Bitstamp,user_04413,ETH/USDT,buy,limit,taker,27668.7828,849.9608309,23517381.62,0.0019659,46232.82052,USDT,100,FALSE,4321.16,-23559293.28,
t00000406,o1000000405,31:41.2,Gemini,user_02000,BTC/USDT,buy,limit,maker,25156.8721,196.2537543,4937130.595,0.00098636,4869.788134,USDT,100,FALSE,2219.65,-4939780.73,
t00000407,o1000000406,49:41.2,Binance,user_00624,DOT/USDT,sell,limit,taker,9693.5565,125.5585344,1217108.747,0.00235607,2867.593406,USDT,100,FALSE,5665.6,-1214310.74,
t00000408,o1000000407,34:41.2,Bitstamp,user_03772,BTC/USDT,sell,limit,taker,42940.9092,963.4803127,41372720.62,0.00187046,77386.01902,USDT,100,FALSE,2013.48,-41448093.16,
t00000409,o1000000408,14:41.2,Gemini,user_04533,DOT/USDT,sell,limit,maker,33847.2007,108.0534789,3657307.788,0.00098129,3588.879559,USDT,100,FALSE,9405.89,-3651490.78,
t00000410,o1000000409,35:41.2,Bitstamp,user_03445,ADA/USDT,sell,market,maker,41895.4998,478.4962852,20046841.02,0.00050176,10058.70295,USDT,100,FALSE,2652.22,-20054247.5,
t00000411,o1000000410,57:41.2,Coinbase Pro,user_03810,LTC/USDT,sell,market,maker,42938.2846,585.5678732,25143279.99,0.00084147,21157.31581,USDT,100,FALSE,3274.89,-25161162.42,
t00000412,o1000000411,13:41.2,Coinbase Pro,user_00982,BNB/USDT,sell,market,maker,37417.9185,541.3790072,20257275.57,0.00054762,11093.28925,USDT,100,FALSE,4659.73,-20263709.13,
t00000413,o1000000412,26:41.2,Gemini,user_02800,BNB/USDT,buy,limit,taker,21960.8105,86.04129671,1889536.612,0.00142407,2690.832403,USDT,100,FALSE,4448.48,-1887778.96,
t00000414,o1000000413,16:41.2,Bitstamp,user_03054,SOL/USDT,buy,limit,maker,30527.5325,57.03634373,1741178.837,0.00034453,599.8883447,USDT,100,FALSE,8151.97,-1733626.76,
t00000415,o1000000414,56:41.2,Binance,user_00608,BNB/USDT,sell,limit,maker,8018.6901,105.4923726,845910.644,0.00095815,810.5092836,USDT,100,FALSE,5106.85,-841614.3,
t00000416,o1000000415,05:41.2,Gemini,user_02137,DOT/USDT,buy,limit,maker,33682.4341,585.591828,19724158.16,0.00037502,7396.953792,USDT,100,FALSE,2536.91,-19729018.2,
t00000417,o1000000416,16:41.2,Coinbase Pro,user_02070,XRP/USDT,sell,limit,taker,8963.0732,544.3494442,4879043.915,0.00142175,6936.780686,USDT,100,FALSE,3404.89,-4882575.81,
t00000418,o1000000417,53:41.2,Coinbase Pro,user_02881,BTC/USDT,buy,limit,maker,34697.6326,233.7484546,8110518,0.00080495,6528.561464,USDT,100,FALSE,5582.02,-8111464.54,
t00000419,o1000000418,56:41.2,Gemini,user_02430,DOT/USDT,sell,limit,maker,11480.2932,637.7777641,7321875.728,0.000515,3770.766,USDT,100,FALSE,2327.09,-7323319.4,
t00000420,o1000000419,10:41.2,Bitstamp,user_04890,XRP/USDT,sell,market,taker,5878.0062,820.0693014,4820372.438,0.00214571,10343.12134,USDT,100,FALSE,6504.9,-4824210.66,
t00000421,o1000000420,17:41.2,Coinbase Pro,user_01963,LTC/USDT,buy,limit,taker,8264.6419,41.58854406,343714.4238,0.00097614,335.5133977,USDT,100,FALSE,6091.73,-337958.21,
t00000422,o1000000421,46:41.2,Bitstamp,user_04373,BNB/USDT,buy,market,maker,100.1058,498.1349623,49866.1989,0.0007939,39.58877531,USDT,100,FALSE,7432.32,-42473.47,
t00000423,o1000000422,04:41.2,Coinbase Pro,user_02534,LTC/USDT,sell,market,maker,35937.1215,689.313519,24771943.68,0.00038267,9479.47969,USDT,100,FALSE,9439.34,-24771983.82,
